m,d,h,Qsolar [W},Qcond [W],Q net [kW]
12,3,10,10790.6736,-20015.232,-9.2245584
12,3,11,13584.0528,-19320.384,-5.7363312
12,3,12,13222.1904,-18950.4,-5.7282096
12,3,13,8080.7664,-19112.832,-11.0320656
12,3,14,0,-19410.624,-19.410624
12,3,15,0,-19852.8,-19.8528
12,3,16,0,-19879.872,-19.879872
12,3,17,0,-20069.376,-20.069376
12,3,18,0,-20042.304,-20.042304
12,3,19,0,-19708.416,-19.708416
12,3,20,0,-19473.792,-19.473792
12,3,21,0,-19266.24,-19.26624
12,3,22,0,-19130.88,-19.13088
12,3,23,0,-19112.832,-19.112832
12,4,0,0,-18968.448,-18.968448
12,4,1,0,-18815.04,-18.81504
12,4,2,0,-18697.728,-18.697728
12,4,3,0,-18715.776,-18.715776
12,4,4,0,-18499.2,-18.4992
12,4,5,0,-18544.32,-18.54432
12,4,6,0,-18715.776,-18.715776
12,4,7,1691.7744,-18472.128,-16.7803536
12,4,8,4745.0448,-17813.376,-13.0683312
12,4,9,7719.3552,-17326.08,-9.6067248
12,4,10,6255.888,-16766.592,-10.510704
12,4,11,2144.1024,-15954.432,-13.8103296
12,4,12,2501.4528,-15440.064,-12.9386112
12,4,13,318.3216,-14970.816,-14.6524944
12,4,14,0,-14826.432,-14.826432
12,4,15,0,-14817.408,-14.817408
12,4,16,0,-14871.552,-14.871552
12,4,17,0,-14871.552,-14.871552
12,4,18,0,-14934.72,-14.93472
12,4,19,0,-15385.92,-15.38592
12,4,20,0,-15394.944,-15.394944
12,4,21,0,-15449.088,-15.449088
12,4,22,0,-15485.184,-15.485184
12,4,23,0,-15431.04,-15.43104
12,5,0,0,-15385.92,-15.38592
12,5,1,0,-15268.608,-15.268608
12,5,2,0,-15133.248,-15.133248
12,5,3,0,-15106.176,-15.106176
12,5,4,0,-15124.224,-15.124224
12,5,5,0,-15133.248,-15.133248
12,5,6,0,-15106.176,-15.106176
12,5,7,1481.064,-14691.072,-13.210008
12,5,8,4771.2144,-13960.128,-9.1889136
12,5,9,6849.8928,-13048.704,-6.1988112
12,5,10,13356.4224,-12164.352,1.1920704
12,5,11,12597.9552,-11821.44,0.7765152
12,5,12,10954.9104,-11370.24,-0.4153296
12,5,13,5509.8288,-11234.88,-5.7250512
12,5,14,0,-11586.816,-11.586816
12,5,15,0,-12137.28,-12.13728
12,5,16,0,-12570.432,-12.570432
12,5,17,0,-12877.248,-12.877248
12,5,18,0,-13220.16,-13.22016
12,5,19,0,-13689.408,-13.689408
12,5,20,0,-13905.984,-13.905984
12,5,21,0,-14266.944,-14.266944
12,5,22,0,-14501.568,-14.501568
12,5,23,0,-14573.76,-14.57376
12,6,0,0,-14727.168,-14.727168
12,6,1,0,-14880.576,-14.880576
12,6,2,0,-14889.6,-14.8896
12,6,3,0,-15043.008,-15.043008
12,6,4,0,-15178.368,-15.178368
12,6,5,0,-15151.296,-15.151296
12,6,6,0,-15358.848,-15.358848
12,6,7,99.4896,-15620.544,-15.5210544
12,6,8,338.1744,-15512.256,-15.1740816
12,6,9,1627.4784,-15322.752,-13.6952736
12,6,10,1293.3648,-14808.384,-13.5150192
12,6,11,1014.7488,-14546.688,-13.5319392
12,6,12,11476.4976,-14429.376,-2.9528784
12,6,13,218.832,-14654.976,-14.436144
12,6,14,0,-15349.824,-15.349824
12,6,15,0,-16107.84,-16.10784
12,6,16,0,-16667.328,-16.667328
12,6,17,0,-17046.336,-17.046336
12,6,18,0,-17389.248,-17.389248
12,6,19,0,-18057.024,-18.057024
12,6,20,0,-18156.288,-18.156288
12,6,21,0,-18408.96,-18.40896
12,6,22,0,-18562.368,-18.562368
12,6,23,0,-18860.16,-18.86016
12,7,0,0,-18968.448,-18.968448
12,7,1,0,-19130.88,-19.13088
12,7,2,0,-19329.408,-19.329408
12,7,3,0,-19365.504,-19.365504
12,7,4,0,-19509.888,-19.509888
12,7,5,0,-19636.224,-19.636224
12,7,6,0,-19834.752,-19.834752
12,7,7,258.7632,-19897.92,-19.6391568
12,7,8,6437.496,-19600.128,-13.162632
12,7,9,10606.584,-19212.096,-8.605512
12,7,10,15331.5504,-18616.512,-3.2849616
12,7,11,14080.824,-18210.432,-4.129608
12,7,12,14576.2416,-18038.976,-3.4627344
12,7,13,8627.6208,-18237.504,-9.6098832
12,7,14,0,-18706.752,-18.706752
12,7,15,0,-19221.12,-19.22112
12,7,16,0,-19536.96,-19.53696
12,7,17,0,-19852.8,-19.8528
12,7,18,0,-20159.616,-20.159616
12,7,19,0,-20628.864,-20.628864
12,7,20,0,-21025.92,-21.02592
12,7,21,0,-21332.736,-21.332736
12,7,22,0,-21648.576,-21.648576
12,7,23,0,-21792.96,-21.79296
12,8,0,0,-22036.608,-22.036608
12,8,1,0,-22090.752,-22.090752
12,8,2,0,-21919.296,-21.919296
12,8,3,0,-22000.512,-22.000512
12,8,4,0,-21783.936,-21.783936
12,8,5,0,-21666.624,-21.666624
12,8,6,0,-21594.432,-21.594432
12,8,7,179.1264,-21413.952,-21.2348256
12,8,8,895.4064,-21206.4,-20.3109936
12,8,9,994.896,-20872.512,-19.877616
12,8,10,696.4272,-20610.816,-19.9143888
12,8,11,875.5536,-20168.64,-19.2930864
12,8,12,3245.7072,-20060.352,-16.8146448
12,8,13,198.9792,-19906.944,-19.7079648
12,8,14,0,-19852.8,-19.8528
12,8,15,0,-19807.68,-19.80768
12,8,16,0,-19852.8,-19.8528
12,8,17,0,-19888.896,-19.888896
12,8,18,0,-19879.872,-19.879872
12,8,19,0,-20998.848,-20.998848
12,8,20,0,-20953.728,-20.953728
12,8,21,0,-20782.272,-20.782272
12,8,22,0,-20818.368,-20.818368
12,8,23,0,-20935.68,-20.93568
12,9,0,0,-21098.112,-21.098112
12,9,1,0,-21377.856,-21.377856
12,9,2,0,-21774.912,-21.774912
12,9,3,0,-22153.92,-22.15392
12,9,4,0,-22271.232,-22.271232
12,9,5,0,-22424.64,-22.42464
12,9,6,0,-22478.784,-22.478784
12,9,7,806.0688,-22668.288,-21.8622192
12,9,8,1053.7776,-22126.848,-21.0730704
12,9,9,1074.5328,-21459.072,-20.3845392
12,9,10,975.0432,-20655.936,-19.6808928
12,9,11,955.1904,-19988.16,-19.0329696
12,9,12,656.7216,-19744.512,-19.0877904
12,9,13,318.3216,-19843.776,-19.5254544
12,9,14,0,-20439.36,-20.43936
12,9,15,0,-20854.464,-20.854464
12,9,16,0,-21034.944,-21.034944
12,9,17,0,-21188.352,-21.188352
12,9,18,0,-21152.256,-21.152256
12,9,19,0,-21251.52,-21.25152
12,9,20,0,-21188.352,-21.188352
12,9,21,0,-21269.568,-21.269568
12,9,22,0,-21206.4,-21.2064
12,9,23,0,-21197.376,-21.197376
12,10,0,0,-21089.088,-21.089088
12,10,1,0,-21098.112,-21.098112
12,10,2,0,-20908.608,-20.908608
12,10,3,0,-20737.152,-20.737152
12,10,4,0,-20701.056,-20.701056
12,10,5,0,-20628.864,-20.628864
12,10,6,0,-20565.696,-20.565696
12,10,7,1543.104,-21323.712,-19.780608
12,10,8,3990.864,-21043.968,-17.053104
12,10,9,1550.5488,-20646.912,-19.0963632
12,10,10,2129.8896,-20213.76,-18.0838704
12,10,11,1154.1696,-19988.16,-18.8339904
12,10,12,557.232,-19934.016,-19.376784
12,10,13,218.832,-20195.712,-19.97688
12,10,14,0,-20439.36,-20.43936
12,10,15,0,-20520.576,-20.520576
12,10,16,0,-20484.48,-20.48448
12,10,17,0,-20331.072,-20.331072
12,10,18,0,-20186.688,-20.186688
12,10,19,0,-19906.944,-19.906944
12,10,20,0,-19798.656,-19.798656
12,10,21,0,-19500.864,-19.500864
12,10,22,0,-19302.336,-19.302336
12,10,23,0,-19139.904,-19.139904
12,11,0,0,-19067.712,-19.067712
12,11,1,0,-19004.544,-19.004544
12,11,2,0,-19040.64,-19.04064
12,11,3,0,-19103.808,-19.103808
12,11,4,0,-19085.76,-19.08576
12,11,5,0,-19058.688,-19.058688
12,11,6,0,-19094.784,-19.094784
12,11,7,218.832,-19347.456,-19.128624
12,11,8,875.5536,-19049.664,-18.1741104
12,11,9,1752.0096,-18715.776,-16.9637664
12,11,10,1916.472,-18291.648,-16.375176
12,11,11,1014.7488,-18066.048,-17.0512992
12,11,12,2071.008,-18011.904,-15.940896
12,11,13,880.968,-18129.216,-17.248248
12,11,14,0,-18327.744,-18.327744
12,11,15,0,-18517.248,-18.517248
12,11,16,0,-18553.344,-18.553344
12,11,17,0,-18427.008,-18.427008
12,11,18,0,-18246.528,-18.246528
12,11,19,0,-18300.672,-18.300672
12,11,20,0,-18129.216,-18.129216
12,11,21,0,-17885.568,-17.885568
12,11,22,0,-17605.824,-17.605824
12,11,23,0,-17371.2,-17.3712
12,12,0,0,-17271.936,-17.271936
12,12,1,0,-17244.864,-17.244864
12,12,2,0,-17335.104,-17.335104
12,12,3,0,-17542.656,-17.542656
12,12,4,0,-17804.352,-17.804352
12,12,5,0,-18048,-18.048
12,12,6,0,-18237.504,-18.237504
12,12,7,119.3424,-18282.624,-18.1632816
12,12,8,636.8688,-18318.72,-17.6818512
12,12,9,1273.512,-18201.408,-16.927896
12,12,10,1193.8752,-17876.544,-16.6826688
12,12,11,696.4272,-17723.136,-17.0267088
12,12,12,338.1744,-17578.752,-17.2405776
12,12,13,159.2736,-17587.776,-17.4285024
12,12,14,0,-17768.256,-17.768256
12,12,15,0,-17975.808,-17.975808
12,12,16,0,-18138.24,-18.13824
12,12,17,0,-18210.432,-18.210432
12,12,18,0,-18264.576,-18.264576
12,12,19,0,-18688.704,-18.688704
12,12,20,0,-18679.68,-18.67968
12,12,21,0,-18697.728,-18.697728
12,12,22,0,-18661.632,-18.661632
12,12,23,0,-18715.776,-18.715776
12,13,0,0,-18679.68,-18.67968
12,13,1,0,-18697.728,-18.697728
12,13,2,0,-18688.704,-18.688704
12,13,3,0,-18796.992,-18.796992
12,13,4,0,-18887.232,-18.887232
12,13,5,0,-18977.472,-18.977472
12,13,6,0,-18959.424,-18.959424
12,13,7,59.784,-19049.664,-18.98988
12,13,8,2387.7504,-18842.112,-16.4543616
12,13,9,1233.8064,-18445.056,-17.2112496
12,13,10,676.5744,-18120.192,-17.4436176
12,13,11,636.8688,-17966.784,-17.3299152
12,13,12,497.448,-17831.424,-17.333976
12,13,13,238.6848,-17813.376,-17.5746912
12,13,14,0,-18011.904,-18.011904
12,13,15,0,-18300.672,-18.300672
12,13,16,0,-18445.056,-18.445056
12,13,17,0,-18571.392,-18.571392
12,13,18,0,-18742.848,-18.742848
12,13,19,0,-18905.28,-18.90528
12,13,20,0,-19013.568,-19.013568
12,13,21,0,-19040.64,-19.04064
12,13,22,0,-19058.688,-19.058688
12,13,23,0,-19248.192,-19.248192
12,14,0,0,-19383.552,-19.383552
12,14,1,0,-19356.48,-19.35648
12,14,2,0,-19338.432,-19.338432
12,14,3,0,-19392.576,-19.392576
12,14,4,0,-19491.84,-19.49184
12,14,5,0,-19834.752,-19.834752
12,14,6,0,-20394.24,-20.39424
12,14,7,79.6368,-20213.76,-20.1341232
12,14,8,1040.9184,-19338.432,-18.2975136
12,14,9,1114.2384,-18661.632,-17.5473936
12,14,10,1114.2384,-18192.384,-17.0781456
12,14,11,1114.2384,-17515.584,-16.4013456
12,14,12,676.5744,-17172.672,-16.4960976
12,14,13,3726.2352,-17217.792,-13.4915568
12,14,14,0,-17813.376,-17.813376
12,14,15,0,-18472.128,-18.472128
12,14,16,0,-19176,-19.176
12,14,17,0,-19392.576,-19.392576
12,14,18,0,-19194.048,-19.194048
12,14,19,0,-19374.528,-19.374528
12,14,20,0,-19536.96,-19.53696
12,14,21,0,-19582.08,-19.58208
12,14,22,0,-19825.728,-19.825728
12,14,23,0,-20240.832,-20.240832
12,15,0,0,-20403.264,-20.403264
12,15,1,0,-20818.368,-20.818368
12,15,2,0,-20953.728,-20.953728
12,15,3,0,-21080.064,-21.080064
12,15,4,0,-21197.376,-21.197376
12,15,5,0,-21161.28,-21.16128
12,15,6,0,-20980.8,-20.9808
12,15,7,79.6368,-20782.272,-20.7026352
12,15,8,1103.184,-20096.448,-18.993264
